date,day,period,nswprice,nswdemand,vicprice,vicdemand,transfer,class
18354,0.443166,6,0.382979,0.106851,0.592681,0.006973,0.57276,0.50307,UP
29274,0.86713,2,0.893617,0.031134,0.341565,0.002135,0.211548,0.442544,DOWN
22651,0.456307,4,0.914894,0.034016,0.537191,0.002264,0.470482,0.714474,DOWN
16618,0.43852,5,0.212766,0.050198,0.174948,0.003467,0.422915,0.414912,DOWN
42961,0.907526,1,0.021277,0.042632,0.263761,0.002865,0.307354,0.492982,DOWN
32269,0.876156,2,0.276596,0.02585,0.423683,0.000823,0.172708,0.857018,DOWN
44425,0.911907,3,0.531915,0.050799,0.531538,0.00344,0.545572,0.348246,DOWN
4974,0.01376,7,0.638298,0.068452,0.306159,0.003467,0.422915,0.414912,UP
13676,0.429539,6,0.93617,0.069293,0.354954,0.003467,0.422915,0.414912,DOWN
28402,0.473917,5,0.723404,0.027981,0.546712,0.001832,0.453133,0.666228,DOWN
14627,0.433609,5,0.744681,0.068932,0.397352,0.003467,0.422915,0.414912,DOWN
42509,0.907084,5,0.617021,0.088868,0.459387,0.005958,0.669601,0.412719,UP
25015,0.46467,5,0.148936,0.027561,0.159923,0.001872,0.2087,0.497807,DOWN
45169,0.915712,5,0.021277,0.064969,0.335763,0.004445,0.370274,0.348684,DOWN
28090,0.473652,6,0.212766,0.0269,0.295001,0.001791,0.338426,0.734211,DOWN
38636,0.894297,1,0.93617,0.06557,0.517108,0.003974,0.387882,0.685526,UP
41652,0.90319,1,0.765957,0.088027,0.459982,0.00569,0.33972,0.646491,UP
35008,0.884828,3,0.340426,0.034526,0.568581,0.002385,0.589591,0.424561,UP
17543,0.442414,3,0.489362,0.084514,0.520678,0.006365,0.498187,0.500526,UP
19053,0.446839,6,0.957447,0.0396,0.522017,0.002586,0.383221,0.727193,UP
5388,0.014159,2,0.255319,0.061967,0.38069,0.003467,0.422915,0.414912,UP
42185,0.906774,5,0.87234,0.047556,0.48557,0.003205,0.410409,0.465351,DOWN
41597,0.903146,7,0.617021,0.071064,0.326242,0.003226,0.290523,0.698246,UP
13199,0.429096,3,1.0,0.077999,0.383814,0.003467,0.422915,0.414912,DOWN
27897,0.473475,2,0.191489,0.02573,0.210205,0.001745,0.217504,0.580702,DOWN
29745,0.867572,5,0.702128,0.034286,0.629872,0.002252,0.517866,0.688596,DOWN
40091,0.898721,4,0.234043,0.058094,0.305713,0.003797,0.355515,0.646053,DOWN
34523,0.881288,7,0.234043,0.024979,0.115293,0.001618,0.166753,0.724561,DOWN
2410,0.005265,3,0.212766,0.077579,0.227016,0.003467,0.422915,0.414912,DOWN
31186,0.871953,7,0.723404,0.048997,0.516215,0.001697,0.376748,0.835965,UP
35889,0.885625,7,0.702128,0.045725,0.420113,0.003051,0.401864,0.512719,DOWN
14449,0.433476,2,0.021277,0.049838,0.297084,0.003467,0.422915,0.414912,DOWN
24042,0.460643,5,0.893617,0.034856,0.490033,0.002341,0.443553,0.54693,DOWN
17852,0.44268,2,0.93617,0.085715,0.513389,0.00576,0.37131,0.584211,UP
25844,0.465422,1,0.425532,0.028041,0.342458,0.00188,0.249612,0.646053,UP
28250,0.473784,2,0.553191,0.030833,0.624368,0.00204,0.542983,0.55614,UP
30094,0.867882,5,0.978723,0.029242,0.456858,0.001697,0.401346,0.735526,DOWN
15811,0.437768,2,0.404255,0.062958,0.466528,0.003467,0.422915,0.414912,UP
7035,0.018716,1,0.574468,0.048487,0.464891,0.003467,0.422915,0.414912,DOWN
36514,0.889253,6,0.723404,0.028882,0.61321,0.002036,0.552563,0.414912,DOWN
14289,0.430114,5,0.702128,0.057974,0.483933,0.003467,0.422915,0.414912,DOWN
30028,0.867838,4,0.595745,0.030233,0.575275,0.001967,0.675298,0.447807,UP
27820,0.473386,7,0.595745,0.05302,0.454627,0.00355,0.292077,0.603947,UP
44809,0.912261,4,0.531915,0.087847,0.530051,0.006084,0.617556,0.25,UP
3926,0.009734,6,0.808511,0.041732,0.600417,0.003467,0.422915,0.414912,DOWN
5993,0.017743,7,0.87234,0.066591,0.409997,0.003467,0.422915,0.414912,UP
42810,0.907349,4,0.893617,0.05314,0.408509,0.003562,0.474366,0.396053,DOWN
43243,0.907747,6,0.914894,0.030263,0.353764,0.00205,0.381926,0.342544,DOWN
41146,0.902748,5,0.212766,0.03888,0.208866,0.002522,0.289228,0.732895,DOWN
8340,0.023008,7,0.765957,0.098565,0.351979,0.003467,0.422915,0.414912,UP
33379,0.880227,4,0.404255,0.035607,0.542844,0.002474,0.529777,0.257456,DOWN
36206,0.995443,7,0.297872,0.038489,0.346772,0.002002,0.254013,0.878947,UP
4225,0.013097,6,0.021277,0.048667,0.502083,0.003467,0.422915,0.414912,UP
21347,0.45206,5,0.744681,0.037919,0.749033,0.002536,0.694718,0.261404,DOWN
2150,0.005,4,0.808511,0.042422,0.641773,0.003467,0.422915,0.414912,DOWN
807,0.000708,4,0.829787,0.044104,0.572895,0.003467,0.422915,0.414912,DOWN
40792,0.871731,4,0.851064,0.049267,0.497173,0.003359,0.546608,0.410965,DOWN
11516,0.424494,3,0.93617,0.075177,0.254835,0.003467,0.422915,0.414912,UP
32201,0.876067,7,0.87234,0.029572,0.285183,0.000837,0.264889,0.812719,UP
29733,0.867572,5,0.446809,0.04008,0.68313,0.003012,0.544278,0.660088,UP
11924,0.424893,5,0.425532,0.097274,0.457602,0.003467,0.422915,0.414912,UP
26448,0.46905,7,0.0,0.034136,0.36269,0.002266,0.30347,0.54693,DOWN
37360,0.890049,3,0.340426,0.051309,0.746355,0.003614,0.733558,0.33114,UP
39086,0.894739,4,0.297872,0.084454,0.653228,0.005656,0.629208,0.416228,DOWN
31833,0.872572,7,0.191489,0.027321,0.166468,0.000841,0.207664,0.841667,DOWN
25861,0.465422,1,0.787234,0.029182,0.383814,0.001965,0.269291,0.610965,UP
16850,0.438742,3,0.042553,0.055782,0.374293,0.003467,0.422915,0.414912,DOWN
17268,0.442193,4,0.765957,0.212411,0.609045,0.003467,0.422915,0.414912,UP
19216,0.447016,3,0.340426,0.099496,0.700982,0.007054,0.599948,0.365789,UP
17628,0.442503,5,0.255319,0.048427,0.315531,0.003216,0.326774,0.500526,DOWN
14306,0.433344,6,0.042553,0.041131,0.191907,0.003467,0.422915,0.414912,DOWN
8438,0.023096,2,0.808511,0.086015,0.44332,0.003467,0.422915,0.414912,DOWN
33399,0.880227,4,0.829787,0.034826,0.482594,0.002439,0.514759,0.199561,DOWN
36424,0.889164,4,0.851064,0.030773,0.600565,0.002083,0.546608,0.414474,DOWN
2926,0.008805,6,0.978723,0.041642,0.455222,0.003467,0.422915,0.414912,DOWN
28753,0.474271,6,0.021277,0.024859,0.126897,0.001647,0.129467,0.844298,DOWN
44613,0.912084,7,0.446809,0.06587,0.408063,0.004333,0.411704,0.624561,UP
23740,0.460378,6,0.595745,0.028672,0.453734,0.002002,0.467892,0.324561,DOWN
23033,0.456661,5,0.87234,0.037498,0.599821,0.002513,0.512947,0.60307,UP
31398,0.872174,5,0.12766,0.018284,0.135823,0.000841,0.252978,0.875,DOWN
15383,0.434317,7,0.489362,0.056023,0.322969,0.003467,0.422915,0.414912,UP
20643,0.45144,5,0.06383,0.038219,0.476198,0.002576,0.526152,0.608772,DOWN
17061,0.438919,7,0.446809,0.048337,0.319101,0.003467,0.422915,0.414912,DOWN
25154,0.473563,1,0.042553,0.027801,0.212437,0.001882,0.303988,0.45614,UP
16765,0.438653,1,0.276596,0.051759,0.386343,0.003467,0.422915,0.414912,UP
35699,0.885448,3,0.744681,0.03882,0.682386,0.002609,0.671932,0.460526,UP
4013,0.009823,1,0.617021,0.044824,0.494347,0.003467,0.422915,0.414912,DOWN
44217,0.91173,6,0.191489,0.044674,0.233413,0.002958,0.285085,0.633772,DOWN
25301,0.486837,4,0.106383,0.035277,0.224487,0.002426,0.306577,0.358333,DOWN
12730,0.425645,1,0.212766,0.073436,0.085391,0.003467,0.422915,0.414912,UP
35555,0.885315,7,0.744681,0.374204,0.559804,0.024831,0.497152,0.62807,UP
35909,0.968895,1,0.106383,0.028942,0.185659,0.001897,0.32522,0.628509,DOWN
1433,0.004336,3,0.87234,0.045244,0.531389,0.003467,0.422915,0.414912,DOWN
33859,0.880669,7,0.404255,0.03975,0.379203,0.002459,0.237442,0.893421,DOWN
23935,0.460555,3,0.659574,0.028672,0.456263,0.001913,0.502589,0.524561,UP
21124,0.451883,1,0.085106,0.03969,0.298869,0.00269,0.364578,0.562719,DOWN
7985,0.022698,7,0.361702,0.089558,0.271497,0.003467,0.422915,0.414912,UP
40879,0.880581,6,0.659574,0.088747,0.488099,0.005928,0.487053,0.436842,UP
27162,0.469669,7,0.893617,0.044914,0.333383,0.003006,0.319524,0.625439,UP
42823,0.907393,5,0.148936,0.042722,0.168105,0.002867,0.250129,0.526316,DOWN
10958,0.031592,6,0.297872,0.07944,0.29753,0.003467,0.422915,0.414912,UP
17408,0.442326,7,0.680851,0.051219,0.290985,0.003467,0.422915,0.414912,DOWN
24006,0.460643,5,0.12766,0.027771,0.240702,0.001859,0.314086,0.687281,DOWN
28274,0.473829,3,0.042553,0.028041,0.239661,0.001843,0.371051,0.600439,DOWN
5338,0.014114,1,0.212766,0.059565,0.206189,0.003467,0.422915,0.414912,UP
10292,0.030972,6,0.425532,0.083794,0.415353,0.003467,0.422915,0.414912,UP
19774,0.447502,7,0.978723,0.041972,0.493157,0.002769,0.421025,0.466667,UP
40329,0.898943,2,0.191489,0.034947,0.190866,0.002268,0.294407,0.653509,DOWN
14360,0.433388,7,0.170213,0.041431,0.074978,0.003467,0.422915,0.414912,DOWN
20736,0.451529,7,0.0,0.041702,0.569176,0.002831,0.51709,0.585965,DOWN
26418,0.469006,6,0.382979,0.052,0.551175,0.003486,0.50233,0.335965,UP
1321,0.004248,1,0.531915,0.089798,0.5,0.003467,0.422915,0.414912,UP
39975,0.898589,1,0.829787,0.096223,0.662898,0.00618,0.468669,0.491228,UP
11345,0.031945,7,0.361702,0.074817,0.262422,0.003467,0.422915,0.414912,UP
7142,0.021902,3,0.808511,0.059475,0.496281,0.003467,0.422915,0.414912,UP
10542,0.031193,4,0.638298,0.102018,0.452693,0.003467,0.422915,0.414912,UP
4934,0.013716,6,0.808511,0.045034,0.52886,0.003467,0.422915,0.414912,DOWN
37078,0.889784,4,0.468085,0.062898,0.709908,0.004418,0.6797,0.298246,UP
37152,0.889872,6,0.0,0.094031,0.60845,0.006138,0.51217,0.688158,UP
44125,0.911641,4,0.276596,0.069473,0.470247,0.004634,0.632833,0.452193,UP
35246,0.885049,1,0.297872,0.028822,0.243231,0.00092,0.159762,0.831579,DOWN
35623,0.885403,2,0.148936,0.021196,0.139988,0.001369,0.230709,0.792982,DOWN
5153,0.013937,4,0.361702,0.080491,0.714668,0.003467,0.422915,0.414912,UP
35071,0.889253,4,0.659574,0.027171,0.476346,0.001876,0.518384,0.399123,DOWN
41620,0.90319,1,0.085106,0.059055,0.166171,0.003949,0.327033,0.530702,DOWN
37503,0.890182,6,0.319149,0.05242,0.760637,0.00365,0.671932,0.383333,DOWN
3508,0.00938,5,0.085106,0.06599,0.417733,0.003467,0.422915,0.414912,DOWN
11123,0.031724,2,0.744681,0.055242,0.382029,0.003467,0.422915,0.414912,DOWN
28906,0.474404,2,0.212766,0.025279,0.13731,0.001695,0.104868,0.750877,DOWN
41521,0.903102,6,0.021277,0.087426,0.470693,0.005733,0.426981,0.595614,UP
7838,0.022565,4,0.297872,0.046085,0.3795,0.003467,0.422915,0.414912,DOWN
27256,0.469758,2,0.851064,0.041522,0.461321,0.00286,0.40523,0.327193,DOWN
4724,0.013539,2,0.425532,0.087697,0.584201,0.003467,0.422915,0.414912,UP
10140,0.030839,3,0.255319,0.119491,0.400774,0.003467,0.422915,0.414912,UP
2021,0.004911,2,0.106383,0.077879,0.30244,0.003467,0.422915,0.414912,DOWN
38847,0.894518,6,0.319149,0.083043,0.698007,0.005631,0.702227,0.439912,UP
20561,0.451352,3,0.361702,0.03981,0.670336,0.002578,0.629726,0.62193,DOWN
43420,0.907924,3,0.595745,0.048217,0.466677,0.003338,0.603573,0.198246,DOWN
201,0.000177,6,0.191489,0.046956,0.101607,0.003467,0.422915,0.414912,DOWN
18406,0.44321,7,0.468085,0.044854,0.448081,0.003047,0.344899,0.510088,DOWN
33456,0.880315,6,0.0,0.050588,0.425617,0.003338,0.346453,0.489474,UP
10153,0.030839,3,0.531915,0.119491,0.576465,0.003467,0.422915,0.414912,UP
8075,0.022787,2,0.234043,0.072895,0.222107,0.003467,0.422915,0.414912,DOWN
42580,0.907172,7,0.085106,0.071845,0.284737,0.004744,0.425686,0.663158,DOWN
16293,0.438211,5,0.446809,0.071965,0.510711,0.003467,0.422915,0.414912,UP
7169,0.021946,4,0.361702,0.057464,0.463255,0.003467,0.422915,0.414912,UP
2654,0.008584,1,0.297872,0.056173,0.486016,0.003467,0.422915,0.414912,DOWN
17586,0.442458,4,0.382979,0.058124,0.510711,0.004036,0.509322,0.500526,DOWN
2555,0.005398,6,0.234043,0.056713,0.194287,0.003467,0.422915,0.414912,DOWN
14722,0.433698,7,0.723404,0.046535,0.32044,0.003467,0.422915,0.414912,DOWN
16674,0.438565,6,0.382979,0.053381,0.441238,0.003467,0.422915,0.414912,DOWN
34979,0.880404,2,0.744681,0.03915,0.689676,0.002713,0.647851,0.365351,UP
18811,0.446617,1,0.914894,0.044134,0.476793,0.003002,0.362248,0.598246,DOWN
39340,0.898013,2,0.595745,0.077729,0.590152,0.005035,0.600725,0.520175,UP
34769,0.88151,5,0.361702,0.027441,0.50119,0.001863,0.563956,0.499561,DOWN
32314,0.8762,3,0.212766,0.0266,0.294704,0.001163,0.301916,0.872807,UP
3520,0.00938,5,0.340426,0.041732,0.715115,0.003467,0.422915,0.414912,DOWN
10136,0.030839,3,0.170213,0.075958,0.185064,0.003467,0.422915,0.414912,DOWN
28367,0.473873,4,1.0,0.033626,0.408956,0.002264,0.371051,0.601316,DOWN
40886,0.880581,6,0.808511,0.074667,0.516067,0.005187,0.532367,0.230702,DOWN
2361,0.005221,2,0.191489,0.075958,0.195775,0.003467,0.422915,0.414912,UP
10609,0.031282,6,0.021277,0.053981,0.282654,0.003467,0.422915,0.414912,DOWN
30743,0.871554,5,0.489362,0.038279,0.687444,0.002534,0.691352,0.374123,DOWN
36457,0.889208,5,0.531915,0.028942,0.540464,0.002002,0.530295,0.383772,DOWN
14538,0.433521,3,0.893617,0.051849,0.377715,0.003467,0.422915,0.414912,DOWN
22263,0.455953,3,0.829787,0.046385,0.699792,0.003137,0.60202,0.445175,UP
2988,0.008893,1,0.255319,0.041882,0.36626,0.003467,0.422915,0.414912,DOWN
8143,0.022831,3,0.659574,0.05257,0.445254,0.003467,0.422915,0.414912,DOWN
20101,0.447812,7,0.787234,0.046295,0.705445,0.003157,0.485241,0.462719,UP
6236,0.017964,5,0.93617,0.089258,0.47947,0.003467,0.422915,0.414912,UP
6167,0.01792,4,0.489362,0.06614,0.497322,0.003467,0.422915,0.414912,DOWN
29121,0.866997,6,0.702128,0.037468,0.534067,0.002474,0.336354,0.586842,UP
37300,0.890005,2,0.085106,0.027201,0.252008,0.001776,0.404972,0.564035,DOWN
43250,0.907792,7,0.042553,0.055152,0.363731,0.003716,0.438115,0.410088,DOWN
367,0.00031,2,0.659574,0.13105,0.484826,0.003467,0.422915,0.414912,UP
37218,0.889916,7,0.382979,0.753182,0.676584,0.049397,0.471776,0.668421,UP
35497,0.885271,6,0.531915,0.03969,0.528712,0.002777,0.540135,0.253509,UP
26350,0.468917,4,0.978723,0.03882,0.434097,0.002621,0.32289,0.425877,UP
8948,0.026636,6,0.425532,0.079921,0.391401,0.003467,0.422915,0.414912,UP
34122,0.88089,5,0.893617,0.027141,0.388277,0.001786,0.423874,0.629825,DOWN
9610,0.027255,6,0.212766,0.073226,0.154716,0.003467,0.422915,0.414912,DOWN
9905,0.027521,5,0.361702,0.053861,0.520232,0.003467,0.422915,0.414912,DOWN
34809,0.884651,6,0.191489,0.027681,0.166766,0.001784,0.309943,0.762281,DOWN
37941,0.893677,1,0.446809,0.041311,0.521273,0.002628,0.350337,0.757456,DOWN
5317,0.01407,7,0.787234,0.051849,0.557423,0.003467,0.422915,0.414912,UP
36924,0.889651,1,0.255319,0.018614,0.163047,0.001201,0.190057,0.782456,DOWN
1590,0.004513,7,0.12766,0.058514,0.145641,0.003467,0.422915,0.414912,DOWN
26650,0.469227,4,0.212766,0.042422,0.294555,0.002759,0.287675,0.608333,DOWN
39289,0.897969,1,0.531915,0.087637,0.454032,0.004643,0.397204,0.70307,UP
9233,0.026901,5,0.361702,0.122913,0.591937,0.003467,0.422915,0.414912,UP
10077,0.030751,1,0.957447,0.076888,0.422493,0.003467,0.422915,0.414912,DOWN
4245,0.013097,6,0.446809,0.041582,0.47709,0.003467,0.422915,0.414912,DOWN
37406,0.890093,4,0.297872,0.048757,0.646831,0.00343,0.603055,0.330702,DOWN
8868,0.026547,4,0.765957,0.106221,0.481107,0.003467,0.422915,0.414912,UP
17518,0.44237,2,0.978723,0.074397,0.452395,0.005415,0.412222,0.500526,UP
18601,0.443387,4,0.531915,0.044644,0.489586,0.003029,0.51709,0.463158,DOWN
25794,0.465378,7,0.382979,0.029182,0.42889,0.001973,0.328068,0.599561,DOWN
32747,0.876598,5,0.234043,0.033385,0.39274,0.002036,0.418954,0.760965,UP
37831,0.893589,6,0.148936,0.058064,0.322077,0.003058,0.374158,0.80307,DOWN
27257,0.469758,2,0.87234,0.03987,0.411485,0.002734,0.371569,0.310526,DOWN
10936,0.031547,5,0.851064,0.057314,0.332044,0.003467,0.422915,0.414912,DOWN
17717,0.442591,7,0.106383,0.047226,0.263612,0.003108,0.328327,0.500526,DOWN
13429,0.429317,1,0.787234,0.061787,0.447932,0.003467,0.422915,0.414912,DOWN
38854,0.894518,6,0.468085,0.082443,0.675394,0.005519,0.726567,0.470614,UP
10637,0.031282,6,0.617021,0.054672,0.27834,0.003467,0.422915,0.414912,DOWN
31336,0.872085,3,0.851064,0.02684,0.391996,0.00177,0.408338,0.719737,UP
14131,0.429981,2,0.404255,0.07959,0.582862,0.003467,0.422915,0.414912,DOWN
31628,0.872351,2,0.93617,0.029783,0.410295,0.000841,0.276541,0.775877,UP
4910,0.013716,6,0.297872,0.045755,0.313746,0.003467,0.422915,0.414912,UP
11260,0.031857,5,0.595745,0.055242,0.243082,0.003467,0.422915,0.414912,DOWN
3163,0.009026,4,0.914894,0.042032,0.58911,0.003467,0.422915,0.414912,DOWN
15620,0.434538,5,0.425532,0.045785,0.321928,0.003467,0.422915,0.414912,DOWN
23519,0.460157,1,1.0,0.027261,0.355995,0.001816,0.360694,0.512719,UP
29845,0.867661,7,0.787234,0.057494,0.380393,0.003833,0.588037,0.373246,UP
2071,0.004956,3,0.148936,0.075207,0.223445,0.003467,0.422915,0.414912,DOWN
16461,0.438343,1,0.957447,0.05281,0.439453,0.003467,0.422915,0.414912,DOWN
41754,0.903279,3,0.893617,0.030383,0.41803,0.002069,0.415847,0.403947,DOWN
10820,0.031459,3,0.425532,0.06611,0.503124,0.003467,0.422915,0.414912,DOWN
30158,0.86797,7,0.297872,0.033355,0.344392,0.002104,0.262817,0.867982,UP
5688,0.017477,1,0.510638,0.088657,0.508331,0.003467,0.422915,0.414912,UP
31353,0.87213,4,0.191489,0.025219,0.203957,0.000854,0.274469,0.897368,DOWN
7414,0.022167,2,0.468085,0.057644,0.470693,0.003467,0.422915,0.414912,DOWN
5293,0.01407,7,0.276596,0.062958,0.200684,0.003467,0.422915,0.414912,UP
44803,0.912261,4,0.404255,0.085055,0.548795,0.005825,0.570689,0.289035,UP
39233,0.897925,7,0.361702,0.090459,0.697411,0.005642,0.440186,0.835088,UP
6194,0.017964,5,0.042553,0.081002,0.452098,0.003467,0.422915,0.414912,UP
43792,0.911331,4,0.340426,0.054491,0.527819,0.003612,0.55593,0.481579,UP
20949,0.451706,4,0.446809,0.041431,0.679857,0.002777,0.694459,0.446491,UP
30991,0.871776,3,0.659574,0.029813,0.544035,0.001905,0.715691,0.510088,UP
16198,0.438122,3,0.468085,0.062748,0.476049,0.003467,0.422915,0.414912,DOWN
17250,0.442193,4,0.382979,0.091269,0.538381,0.003467,0.422915,0.414912,UP
11025,0.031636,7,0.702128,0.077819,0.329069,0.003467,0.422915,0.414912,UP
1957,0.004823,7,0.787234,0.099135,0.674799,0.003467,0.422915,0.414912,UP
34960,0.880404,2,0.340426,0.029002,0.526927,0.001975,0.581046,0.342544,DOWN
8512,0.023185,4,0.340426,0.056413,0.491372,0.003467,0.422915,0.414912,DOWN
37682,0.890359,3,0.042553,0.077099,0.551026,0.0041,0.533661,0.602632,UP
4817,0.013628,4,0.361702,0.041431,0.548646,0.003467,0.422915,0.414912,DOWN
40212,0.89881,6,0.765957,0.061156,0.612467,0.00413,0.630502,0.381579,UP
15724,0.434627,7,0.595745,0.045785,0.216156,0.003467,0.422915,0.414912,DOWN
5202,0.013982,5,0.382979,0.074306,0.676138,0.003467,0.422915,0.414912,DOWN
137,8.8e-05,4,0.87234,0.041882,0.453585,0.003467,0.422915,0.414912,DOWN
2886,0.008805,6,0.12766,0.041582,0.234157,0.003467,0.422915,0.414912,DOWN
38528,0.894208,6,0.680851,0.060196,0.593127,0.004086,0.631538,0.432018,DOWN
40156,0.898766,5,0.595745,0.061817,0.493306,0.004013,0.580269,0.565789,DOWN
1012,0.000929,2,0.085106,0.081122,0.325945,0.003467,0.422915,0.414912,DOWN
20835,0.451617,2,0.06383,0.04002,0.336805,0.002636,0.44407,0.744298,DOWN
5074,0.013849,2,0.723404,0.090068,0.60488,0.003467,0.422915,0.414912,UP
32887,0.876731,1,0.148936,0.018134,0.101904,0.000972,0.170637,0.826316,DOWN
19746,0.447502,7,0.382979,0.049388,0.651443,0.00349,0.424909,0.429386,UP
20337,0.45113,5,0.702128,0.041161,0.649658,0.002705,0.58001,0.489912,DOWN
35650,0.885403,2,0.723404,0.060826,0.655311,0.004092,0.577162,0.509649,UP
45156,0.915667,4,0.765957,0.043113,0.430675,0.002908,0.518384,0.430263,DOWN
12893,0.425778,4,0.617021,0.084965,0.512943,0.003467,0.422915,0.414912,UP
5415,0.014159,2,0.829787,0.041972,0.595359,0.003467,0.422915,0.414912,DOWN
20922,0.451661,3,0.893617,0.038609,0.662154,0.002582,0.542724,0.615351,DOWN
25097,0.464714,6,0.87234,0.028131,0.363136,0.001924,0.37131,0.446053,DOWN
25762,0.465333,6,0.723404,0.056653,0.467718,0.003938,0.477473,0.187281,UP
13614,0.429494,5,0.638298,0.080551,0.548646,0.003467,0.422915,0.414912,UP
4019,0.009823,1,0.744681,0.042062,0.717941,0.003467,0.422915,0.414912,DOWN
10519,0.031193,4,0.148936,0.074787,0.148914,0.003467,0.422915,0.414912,UP
12705,0.425601,7,0.702128,0.057043,0.27834,0.003467,0.422915,0.414912,DOWN
37870,0.893589,6,0.978723,0.164885,0.629575,0.011105,0.52434,0.632018,UP
8519,0.023185,4,0.489362,0.07959,0.469206,0.003467,0.422915,0.414912,UP
2432,0.005265,3,0.680851,0.086796,0.576168,0.003467,0.422915,0.414912,DOWN
44080,0.911597,3,0.340426,0.077759,0.541208,0.005114,0.566028,0.532895,UP
9915,0.027521,5,0.574468,0.074817,0.527819,0.003467,0.422915,0.414912,UP
4210,0.013053,5,0.723404,0.041672,0.535109,0.003467,0.422915,0.414912,DOWN
32698,0.876554,4,0.212766,0.030773,0.330259,0.001766,0.346712,0.74386,UP
28977,0.474448,3,0.702128,0.087637,0.44332,0.006064,0.351372,0.282018,UP
3679,0.009513,1,0.659574,0.041642,0.52053,0.003467,0.422915,0.414912,DOWN
42126,0.903633,4,0.638298,0.087426,0.568581,0.00576,0.442517,0.62807,UP
35590,0.885359,1,0.468085,0.336526,0.426361,0.002009,0.239513,0.64693,UP
2879,0.008761,5,1.0,0.041762,0.540018,0.003467,0.422915,0.414912,DOWN
32857,0.876687,7,0.531915,0.033175,0.520976,0.002088,0.364319,0.7,UP
5537,0.014291,5,0.361702,0.056263,0.605623,0.003467,0.422915,0.414912,UP
39425,0.898102,4,0.361702,0.075958,0.635525,0.005056,0.680994,0.445614,UP
42193,0.906818,6,0.021277,0.042993,0.382624,0.002941,0.283532,0.425877,DOWN
44979,0.912438,1,0.06383,0.040741,0.152484,0.002696,0.343604,0.564474,DOWN
9503,0.027123,3,1.0,0.073616,0.3795,0.003467,0.422915,0.414912,UP
37683,0.890359,3,0.06383,0.074787,0.501934,0.002719,0.51709,0.580702,UP
40932,0.885005,7,0.765957,0.094632,0.535257,0.006392,0.453133,0.354386,UP
17562,0.442414,3,0.893617,0.059505,0.377715,0.004078,0.396945,0.500526,DOWN
35545,0.885315,7,0.531915,0.196199,0.430973,0.003386,0.36406,0.738596,UP
24861,0.464493,1,0.957447,0.029633,0.3072,0.001994,0.283014,0.563596,UP
16697,0.438565,6,0.87234,0.053381,0.325052,0.003467,0.422915,0.414912,DOWN
35632,0.885403,2,0.340426,0.029873,0.56501,0.002009,0.548421,0.422807,DOWN
41027,0.902615,2,0.744681,0.088477,0.573341,0.005899,0.647074,0.337719,UP
3615,0.009469,7,0.319149,0.063949,0.309283,0.003467,0.422915,0.414912,UP
13721,0.429583,7,0.87234,0.056593,0.330259,0.003467,0.422915,0.414912,DOWN
40466,0.899075,5,0.042553,0.060196,0.493603,0.00398,0.523563,0.506579,DOWN
22518,0.456219,2,0.12766,0.030984,0.178667,0.002027,0.317193,0.82807,UP
40588,0.899164,7,0.595745,0.059535,0.317019,0.003835,0.307613,0.668421,DOWN
